EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS ALMÍCAR FERREIRA SOBRAL,116632,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,662.7
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO REIS VELOSO,99738,Engenharia de Pesca,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,620.09
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO REIS VELOSO,99738,Engenharia de Pesca,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,646.65
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO REIS VELOSO,102566,Biomedicina,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,675.81
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS MINISTRO REIS VELOSO,102566,Biomedicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,693.79
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99714,Ciências Biológicas,Licenciatura,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,602.72
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99714,Ciências Biológicas,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,619.58
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99718,Engenharia Florestal,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,618.73
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99718,Engenharia Florestal,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,641.64
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99722,Zootecnia,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,606.06
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99722,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,614.14
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99916,Engenharia Agronômica,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,625.45
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,99916,Engenharia Agronômica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,641.43
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,102675,Medicina Veterinária,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,639.22
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS PROFESSORA CINOBELINA ELVAS,102675,Medicina Veterinária,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,657.57
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS SENADOR HELVÍDIO NUNES DE BARROS,99864,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,663.12
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS SENADOR HELVÍDIO NUNES DE BARROS,102580,Nutrição,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,649.86
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS SENADOR HELVÍDIO NUNES DE BARROS,102590,Sistemas de Informação,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integral e exclusivamente os ensinos fundamental e médio em escola pública do país. Não estão incluídas escolas filantrôpicas ou cenecistas ou escolas particulares com bolsa de estudo ou certificação pelo ENEM ou por exames de suplência ou similares. Candidatos portadores de diploma de curso superior de graduação não podem concorrer às vagas destinadas às cotas.,0,629.1
2012/2,5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,CAMPUS SENADOR HELVÍDIO NUNES DE BARROS,102590,Sistemas de Informação,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,646.98
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,61560,Engenharia de Produção,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,700.81
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,61560,Engenharia de Produção,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,715.3
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,80779,Sistemas de Informação,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,659.51
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,80779,Sistemas de Informação,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,656.5
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,121679,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,678.8
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,121679,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,696.84
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,121681,Engenharia Elétrica,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,703.91
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS - JOÃO MONLEVADE,121681,Engenharia Elétrica,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,726.23
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,586,Engenharia Civil,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,742.85
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,586,Engenharia Civil,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,765.23
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,587,ENGENHARIA DE MINAS,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,723.91
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,587,ENGENHARIA DE MINAS,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,739.16
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,588,ENGENHARIA GEOLÓGICA,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,718.01
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,588,ENGENHARIA GEOLÓGICA,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,728.75
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,589,Engenharia Metalúrgica,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,708.54
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,589,Engenharia Metalúrgica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,722.06
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,591,Nutrição,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,662.23
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,591,Nutrição,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,686.47
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,594,Ciência da Computação,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,683.53
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,594,Ciência da Computação,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,698.35
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,596,Direito,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,723.31
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,596,Direito,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,742.49
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,18875,Engenharia de Produção,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,716.33
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,18875,Engenharia de Produção,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,738.19
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,18876,Ciências Biológicas,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,651.81
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,18876,Ciências Biológicas,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,664.69
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,41622,Turismo,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,637.8
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,41622,Turismo,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,657.75
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,41624,Engenharia Ambiental,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,703.6
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,41624,Engenharia Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,716.85
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,41626,Engenharia de Controle e Automação,Bacharelado,Vespertino,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,706.84
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,41626,Engenharia de Controle e Automação,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,726.5
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,103596,Medicina,Bacharelado,Integral,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,783.19
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,103596,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,804.93
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,112592,Química,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,653.05
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,112592,Química,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,670.64
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,112596,Arquitetura e Urbanismo,Bacharelado,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,704.48
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,112596,Arquitetura e Urbanismo,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,723.91
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,112600,EDUCAÇÃO FÍSICA,Licenciatura,Noturno,Ações Afirmativas,"Candidatos que cursaram e concluíram integralmente todas as séries e disciplinas/matérias do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal, excluídos os exames de suplência, supletivos, telecursos, certificação pelo Exame Nacional do Ensino Médio ¿ ENEM ou similares. Excepcionalmente, poderá participar da política de ação afirmativa, o candidato que cursou todas as séries do ensino médio regular ou equivalente (técnico, magistério ou Educação de Jovens e Adultos com aulas presenciais) em escolas públicas brasileiras das esferas federal, estadual ou municipal e que tenha concluído até duas disciplinas/matérias por meio do supletivo.",0,630.61
2012/2,6,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,CAMPUS MORRO DO CRUZEIRO,112600,EDUCAÇÃO FÍSICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,639.49
