EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,114095,Farmácia,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,687.8
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,114095,Farmácia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,730.13
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,114101,Enfermagem,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,696.63
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,114101,Enfermagem,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,724.69
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,114101,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,749.08
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,120983,Medicina,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,770.66
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,120983,Medicina,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,750.7
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Centro-Oeste ,120983,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,805.52
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Dom Bosco - CDB,4197,Psicologia,Bacharelado,Noturno,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,708.75
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Dom Bosco - CDB,4197,Psicologia,Bacharelado,Noturno,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,700.36
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Dom Bosco - CDB,4197,Psicologia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,747.27
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4192,Engenharia Elétrica,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,705.48
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4192,Engenharia Elétrica,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,682.12
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4192,Engenharia Elétrica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,736.85
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4198,Engenharia Mecânica,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,709.48
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4198,Engenharia Mecânica,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,698.5
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4198,Engenharia Mecânica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,762.78
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4198,Engenharia Mecânica,Bacharelado,Noturno,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,699.86
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4198,Engenharia Mecânica,Bacharelado,Noturno,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,697.01
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Santo Antônio - CSA (UNIDADE SEDE),4198,Engenharia Mecânica,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,749.31
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Sete Lagoas - CSL,122308,Engenharia de Alimentos,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,664.17
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Sete Lagoas - CSL,122308,Engenharia de Alimentos,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,679.06
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Sete Lagoas - CSL,122308,Engenharia de Alimentos,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,730.71
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Sete Lagoas - CSL,122312,Engenharia Agronômica,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,677.85
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Sete Lagoas - CSL,122312,Engenharia Agronômica,Bacharelado,Integral,Ações Afirmativas,"Candidatos autodeclarados pretos, pardos ou indígenas que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.",0,657.79
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Sete Lagoas - CSL,122312,Engenharia Agronômica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,711.78
2010/2,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Campus Tancredo Neves - CTan,122322,Arquitetura e Urbanismo,Bacharelado,Integral,Ações Afirmativas,Candidatos autodeclarados brancos ou orientais que tenham cursado integralmente o ensino fundamental e médio em escolas públicas.,0,714.75
