EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,661.8
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,9,Agronomia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,648.3
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,10,Engenharia Florestal,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,655.8
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,12,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,784.3
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,672.16
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,673.9
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,15,Geologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,679.36
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,16,Engenharia Elétrica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,682.58
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,17,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,668.76
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,19,Educaçao Física,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,625.4
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,20,Nutrição,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,659.8
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,26,Matemática,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,607.72
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,27,Física,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,605.18
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,29,Ciências Biológicas,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,626.8
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,36,Ciência da Computação,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,660.68
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,37,Medicina Veterinária,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,685.02
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,44,Arquitetura e Urbanismo,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,713.0
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,22118,Letras Português e Inglês,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,639.06
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,25902,Letras Português e Francês,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,626.2
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,25903,Letras ? Português e Literaturas,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,626.82
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,26025,Letras Português e Espanhol e Respectivas Literaturas,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,633.9
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,31373,COMUNICAÇÃO SOCIAL  - RADIALISMO,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,655.18
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,62936,Comunicação Social - Jornalismo,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,691.6
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,62940,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,694.08
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,94331,Música,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,617.24
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,112770,Engenharia Sanitaria e Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,664.66
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,116550,Ciência e Tecnologia de Alimentos,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,636.3
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,116560,Geografia,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,619.12
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,117004,Psicologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,681.2
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,118002,Sistemas de Informação,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,662.36
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,123007,Estatística,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,636.84
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,123011,SAÚDE COLETIVA,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,635.66
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,123013,Física,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,620.68
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,123620,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,630.96
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103426,Geografia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,612.3
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103701,Ciências Sociais,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,628.86
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103708,Filosofia,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,608.26
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103709,Filosofia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,638.42
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103710,História,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,623.04
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103710,História,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,624.82
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103711,Química,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,606.3
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103712,Química,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,636.38
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1103742,Ciências Sociais,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,640.12
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,21,Ciências Contábeis,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,627.56
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,21,Ciências Contábeis,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,632.36
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,23,Pedagogia,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,594.44
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,24,Geografia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,596.86
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,25,História,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,603.5
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,32,Ciências Biológicas,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,615.18
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,32,Ciências Biológicas,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,622.9
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,34,Matemática,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,603.52
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,34,Matemática,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,598.86
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,22837,LETRAS - LÍNGUA E LITERATURAS DE LÍNGUA PORTUGUESA,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,591.54
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,41673,Biblioteconomia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,605.4
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,62906,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,619.36
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,84854,Psicologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,674.1
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,100800,Engenharia Agrícola e Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,640.4
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,100802,Engenharia Mecânica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,680.62
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,100804,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,660.34
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,101054,LETRAS - LÍNGUA E LITERATURAS DE LÍNGUA INGLESA,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,604.76
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,123052,Ciências Econômicas,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,631.68
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,1127343,Administração,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,640.52
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,1127343,Administração,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,647.0
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE RONDONÓPOLIS,1128077,Sistemas de Informação,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,624.14
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,25949,LETRAS - LÍNGUA PORTUGUESA E LITERATURAS DE LÍNGUA PORTUGUESA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,594.84
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,112846,Ciência da Computação,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,642.66
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,116648,Biomedicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,716.88
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,116662,Agronomia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,636.46
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,116708,Comunicação Social - Jornalismo,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,664.08
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,123055,Engenharia Civil,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,705.78
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,123427,Direito,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,718.34
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA / BARRA DO GARÇAS,1103714,Geografia,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,599.44
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,18354,Matemática,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,595.18
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,21442,Farmácia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,679.28
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,41690,Ciências Biológicas,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,617.26
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,100920,Engenharia de Alimentos,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,650.76
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,100928,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,664.84
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,101184,Física,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,594.9
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,106050,Química,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,600.46
2011/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DO ARAGUAIA/PONTAL DO ARAGUAIA,1103713,Educaçao Física,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,614.52
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,ESCOLA DE ENFERMAGEM DE MANAUS,2133,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,694.0
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,FACULDADE DE CIÊNCIAS FARMACÊUTICAS,390,Farmácia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,689.8
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,FACULDADE DE MEDICINA,389,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,772.15
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,FACULDADE DE ODONTOLOGIA,391,Odontologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,724.58
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,376,Direito,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,731.88
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,376,Direito,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,735.5
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,377,Serviço Social,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,662.74
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,377,Serviço Social,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,0,656.81
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,378,Ciências Econômicas,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,668.88
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,378,Ciências Econômicas,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,672.7
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,379,Matemática,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,632.24
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,379,Matemática,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,641.71
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,380,Filosofia,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,641.56
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,381,Pedagogia,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,643.89
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,381,Pedagogia,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,643.19
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,382,Química,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,636.9
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,382,Química,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,644.66
2011/1,4,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,Unidade SEDE,383,Engenharia Civil,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,704.29
