EDIÇÃO,CÓD. IES,NOME IES,SIGLA IES,CAMPUS,CÓD CURSO,NOME CURSO,GRAU,TURNO,TIPO MODALIDADE,MODALIDADE CONCORRÊNCIA,PERCENTUAL DE BÔNUS,NOTA DE CORTE
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100772,Zootecnia,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,593.9
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100772,Zootecnia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,607.74
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100775,CIÊNCIAS NATURAIS E MATEMÁTICA - MATEMÁTICA,Licenciatura,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,555.18
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100775,CIÊNCIAS NATURAIS E MATEMÁTICA - MATEMÁTICA,Licenciatura,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,592.46
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100775,CIÊNCIAS NATURAIS E MATEMÁTICA - MATEMÁTICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,591.58
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100776,CIÊNCIAS NATURAIS E MATEMÁTICA - QUÍMICA,Licenciatura,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,569.88
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100776,CIÊNCIAS NATURAIS E MATEMÁTICA - QUÍMICA,Licenciatura,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,590.74
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100776,CIÊNCIAS NATURAIS E MATEMÁTICA - QUÍMICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,596.44
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100777,CIÊNCIAS NATURAIS E MATEMÁTICA - FÍSICA,Licenciatura,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,554.82
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100777,CIÊNCIAS NATURAIS E MATEMÁTICA - FÍSICA,Licenciatura,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,588.06
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100777,CIÊNCIAS NATURAIS E MATEMÁTICA - FÍSICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,0,592.42
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100778,Agronomia,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,577.88
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100778,Agronomia,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,606.32
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,100778,Agronomia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,627.12
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,116720,Farmácia,Bacharelado,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,599.6
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,116720,Farmácia,Bacharelado,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,632.3
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,116720,Farmácia,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,657.6
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,116736,Engenharia Agrícola e Ambiental,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,581.54
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,116736,Engenharia Agrícola e Ambiental,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,608.4
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO  DE SINOP,116736,Engenharia Agrícola e Ambiental,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,625.78
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1,Direito,Bacharelado,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,660.44
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1,Direito,Bacharelado,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,688.02
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1,Direito,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,734.4
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1,Direito,Bacharelado,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,665.14
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1,Direito,Bacharelado,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,686.16
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,1,Direito,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,729.88
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,2,Ciências Econômicas,Bacharelado,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,587.78
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,2,Ciências Econômicas,Bacharelado,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,613.12
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,2,Ciências Econômicas,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,652.32
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,2,Ciências Econômicas,Bacharelado,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,601.88
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,2,Ciências Econômicas,Bacharelado,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,623.1
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,2,Ciências Econômicas,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,657.06
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,3,Engenharia Civil,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,656.52
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,3,Engenharia Civil,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,675.7
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,3,Engenharia Civil,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,729.3
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,6,Pedagogia,Licenciatura,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,564.2
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,6,Pedagogia,Licenciatura,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,581.18
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,6,Pedagogia,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,596.34
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,6,Pedagogia,Licenciatura,Vespertino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,556.42
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,6,Pedagogia,Licenciatura,Vespertino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,580.64
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,6,Pedagogia,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,0,591.86
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,7,Serviço Social,Bacharelado,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,574.0
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,7,Serviço Social,Bacharelado,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,595.36
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,7,Serviço Social,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,611.7
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,609.0
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,631.06
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,659.82
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,616.48
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,632.14
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,8,Ciências Contábeis,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,677.2
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,9,Agronomia,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,586.92
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,9,Agronomia,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,615.62
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,9,Agronomia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,648.84
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,10,Engenharia Florestal,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,596.62
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,10,Engenharia Florestal,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,619.56
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,10,Engenharia Florestal,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,651.58
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,12,Medicina,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,725.56
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,12,Medicina,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,749.92
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,12,Medicina,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,781.34
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,595.12
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,618.6
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,0,661.14
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Noturno,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,605.2
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Noturno,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,634.7
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,13,Administração,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,0,666.46
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,15,Geologia,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,614.2
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,15,Geologia,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,641.24
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,15,Geologia,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,671.54
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,16,Engenharia Elétrica,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,624.1
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,16,Engenharia Elétrica,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,641.56
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,16,Engenharia Elétrica,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,680.92
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,17,Enfermagem,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,614.5
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,17,Enfermagem,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,634.06
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,17,Enfermagem,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,666.28
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,19,EDUCAÇÃO FÍSICA,Licenciatura,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,575.14
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,19,EDUCAÇÃO FÍSICA,Licenciatura,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,589.08
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,19,EDUCAÇÃO FÍSICA,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,607.72
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,20,Nutrição,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,605.38
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,20,Nutrição,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,622.92
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,20,Nutrição,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,651.54
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,26,Matemática,Licenciatura,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,557.14
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,26,Matemática,Licenciatura,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,579.98
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,26,Matemática,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,600.86
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,27,Física,Licenciatura,Matutino,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,553.26
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,27,Física,Licenciatura,Matutino,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,578.78
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,27,Física,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,0,600.44
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,29,Ciências Biológicas,Licenciatura,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,570.98
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,29,Ciências Biológicas,Licenciatura,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,598.92
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,29,Ciências Biológicas,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,0,623.44
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,36,Ciência da Computação,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,611.4
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,36,Ciência da Computação,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,636.76
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,36,Ciência da Computação,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,665.12
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,37,Medicina Veterinária,Bacharelado,Integral,Ações Afirmativas,Candidatos negros que tenham cursado integralmente a educação básica em escolas públicas.,0,620.76
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,37,Medicina Veterinária,Bacharelado,Integral,Ações Afirmativas,Candidatos que tenham cursado integralmente a educação básica em escolas públicas.,0,651.82
2012/1,1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,CAMPUS UNIVERSITÁRIO DE CUIABÁ,37,Medicina Veterinária,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,0,678.42
